Cre03.g164550,18.96045666666667
Cre09.g389356,14.384920000000001
Cre02.g115508,1.2049921904761904
Cre05.g238353,0.5600558095238096
Cre06.g283050,1292.743857142857
Cre07.g351950,6.127679014285714
Cre09.g389350,0.5037688095238095
Cre02.g115500,0.224359
Cre02.g116700,3.2550409047619047
Cre02.g113950,2.095939095238095
Cre01.g003650,5.7965880952380955
Cre05.g244450,2.488672857142857
Cre07.g334450,2.7346366666666664
Cre01.g016250,0.5513258095238095
Cre16.g654550,6.9912238095238095
Cre03.g177300,5.630772904761906
Cre13.g576466,105.2568142857143
Cre09.g408950,4.527946666666667
Cre13.g571300,4.431540952380952
Cre12.g556350,2.4587228571428574
Cre16.g654800,1.033530095238095
Cre12.g556600,17.600227619047622
Cre07.g354050,0.6054337142857142
Cre03.g152950,7.406735714285714
Cre03.g200550,6.55211380952381
Cre17.g734125,8.58441338095238
Cre11.g467606,0.40165276190476196
Cre02.g117250,13.567893809523813
Cre15.g636050,64.13418095238094
Cre10.g459226,0.5267406666666666
Cre03.g157350,7.551349047619048
Cre09.g399200,0.07410780952380953
Cre06.g282050,0.24127595238095242
Cre06.g298950,7.118614285714288
Cre01.g025400,5.316507142857143
Cre16.g666627,0.3580503428571428
Cre04.g221100,4.412858571428572
Cre02.g142266,43.39701904761905
Cre12.g551950,82.15602380952383
Cre06.g282500,3167.4152380952382
Cre14.g628050,7.943287619047618
Cre13.g590450,0.6071457876190475
Cre11.g467602,1.6447537619047614
Cre17.g716101,0.39805128571428566
Cre21.g753147,0.5015864761904761
Cre07.g316992,2.1394509523809524
Cre08.g375084,11.197468095238097
Cre11.g467600,0.5334647142857143
Cre03.g184950,0.11917645678571429
Cre04.g216100,54.69628095238096
Cre04.g216102,0.2588559970952381
Cre01.g040100,12.074533333333331
Cre10.g431500,7.145167619047619
Cre09.g397771,1.6157228095238092
Cre52.g761647,0.6520658596190477
Cre02.g100666,1.1485673238095238
Cre02.g141046,0.18997852380952382
Cre01.g048350,0.22700633809523812
Cre10.g466000,26.442180476190472
Cre12.g553800,5.71769380952381
Cre17.g747847,23.828219047619047
Cre14.g627050,12.14019619047619
Cre03.g167351,0.013046780476190475
Cre01.g045550,154.31355238095242
Cre03.g208497,2.1954721904761905
Cre06.g248850,7.5776733333333315
Cre16.g657350,37.70678095238096
Cre14.g632450,16.433685714285716
Cre16.g667350,2.5773590476190478
Cre12.g555300,1.2037032857142858
Cre14.g617850,3.985970476190476
Cre08.g360444,0.08053361904761903
Cre09.g400750,0.19066804761904763
Cre06.g300650,8.198919047619048
Cre09.g400200,0.564968680952381
Cre08.g373450,13.018874285714285
Cre07.g328050,12.519137142857145
Cre12.g551550,1.6217553333333334
Cre17.g717500,9.18802142857143
Cre09.g387578,2.7529181904761906
Cre10.g435350,76.35324761904762
Cre05.g243150,3.8133161904761903
Cre05.g243151,4.917788571428572
Cre06.g253150,0.7553908571428573
